session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,First language,Nationality,Sex,Student Status,Vision
5ff6f3cda9a8852d002f5339,5f066623d73d2010f4c7c21c,RETURNED,2021-01-07 11:43:17.907000,,98428.483501,22,57,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff6f4566345d72d1c2e0809,5ef089044e663d0ac00def4b,APPROVED,2021-01-07 11:45:26.542000,2021-01-07 11:54:34.131000,547.589,26,136,0,100,2021-01-07 11:57:43.946000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No,Yes
5ff6f76e80d5bf2df6f986ae,5f1ad337b6464a21cea3a611,APPROVED,2021-01-07 11:58:40.907000,2021-01-07 12:08:48.671000,607.764,46,43,1,100,2021-01-07 12:09:04.373000,4422804F,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes,Yes
5ff6f77ef048212d7e1bb4f4,5c0c40015b32d500012ef32d,APPROVED,2021-01-07 11:59:01.970000,2021-01-07 12:21:57.684000,1375.714,73,304,3,99,2021-01-07 12:22:11.313000,4422804F,United Kingdom,United Kingdom,,English,,United Kingdom,Female,No,Yes
5ff6f78d745cf62d9d8dbb5f,5d42efe8d8012400014ca4f2,APPROVED,2021-01-07 11:59:38.877000,2021-01-07 12:08:51.871000,552.994,35,92,1,100,2021-01-07 12:09:03.688000,4422804F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No,Yes
5ff6f791f2027f2e796fb76b,5ecc3a285a04af439dca846d,RETURNED,2021-01-07 12:04:53.273000,,97133.908943,19,88,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff6f964a2b5842db33174e3,5f98a1ee466c461ab0067571,APPROVED,2021-01-07 12:07:09.350000,2021-01-07 12:18:55.156000,705.806,56,11,0,100,2021-01-07 12:20:36.565000,4422804F,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No,Yes
5ff6fcfbc755582e938deb54,5e68b5323f1867000dd39a05,APPROVED,2021-01-07 12:22:23.247000,2021-01-07 12:37:53.825000,930.578,27,124,1,100,2021-01-07 14:58:08.414000,4422804F,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5ff6fd0271ad562e4543c04b,5eb45f0df625d52a7ebdf0ea,APPROVED,2021-01-07 12:22:26.076000,2021-01-07 12:40:13.560000,1067.484,20,247,0,100,2021-01-07 14:58:12.559000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes,Yes
5ff6fd03d517362e94bcf776,5ebeb430b3bf7e087412aefc,APPROVED,2021-01-07 12:22:30.009000,2021-01-07 12:32:40.424000,610.415,31,64,2,97,2021-01-07 12:34:35.790000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,United Kingdom,Female,No,Yes
5ff6fd069927432dd9bfda79,5dc73e434faf95534af77e74,APPROVED,2021-01-07 12:22:30.021000,2021-01-07 12:29:48.636000,438.615,19,204,3,98,2021-01-07 12:30:24.768000,4422804F,Sri Lanka,United Kingdom,Other,English,English,United Kingdom,Male,Yes,Yes
5ff6fd085a30632ebec12e8c,5fa9392c0cc79c03b3f4eb58,RETURNED,2021-01-07 12:22:32.711000,,96077.786988,44,29,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff6fd0f114a0f2dbcadfd6e,5e7c74139bebe52af249824b,APPROVED,2021-01-07 12:22:42.464000,2021-01-07 12:33:16.154000,633.69,26,103,2,99,2021-01-07 12:34:34.016000,4422804F,Australia,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes,Yes
5ff6fd21932d562ea8362b39,5e054293dd997bf92d8d4e40,RETURNED,2021-01-07 12:22:57.659000,,96053.095213,62,91,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff6fd226525b12ead1fda67,5d75555c99bf5b0018864ed3,APPROVED,2021-01-07 12:22:58.122000,2021-01-07 12:37:14.205000,856.083,32,214,2,100,2021-01-07 14:58:17.565000,4422804F,United Kingdom,United Kingdom,Other,English,,United Kingdom,Female,Yes,Yes
5ff6fd24ca1cd92ea2df6ae7,5e8f569436e20a234f89a6f4,APPROVED,2021-01-07 12:23:14.639000,2021-01-07 12:36:55.652000,821.013,64,181,0,100,2021-01-07 14:58:21.984000,4422804F,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Male,No,Yes
5ff6fd28ebc3bd2e56c2e816,5f2c53866fe20e0f4df15f54,APPROVED,2021-01-07 12:23:08.204000,2021-01-07 12:38:45.537000,937.333,37,83,1,100,2021-01-07 14:58:26.473000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No,Yes
5ff6fd2afb8b252eae5622e1,5eea8ce1177f5a19a860bbe5,APPROVED,2021-01-07 12:23:06.249000,2021-01-07 12:34:51.620000,705.371,42,130,1,100,2021-01-07 14:58:29.901000,4422804F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No,Yes
5ff6fd2c060a2a2be3a4bb14,5dd3e9d93228863b9c89ad1a,RETURNED,2021-01-07 12:23:12.381000,,96039.215562,52,338,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff6fd3103510f2f25f96449,5f91788c93fac106f80b8a63,APPROVED,2021-01-07 12:23:13.271000,2021-01-07 12:36:02.890000,769.619,70,18,0,100,2021-01-07 14:58:33.759000,NOCODE,United Kingdom,,Other,,English,United Kingdom,Female,No,Yes
5ff6fd32760d2b2ed1e74d12,5d52b9b351ffbf00019fc578,APPROVED,2021-01-07 12:23:14.746000,2021-01-07 12:33:33.919000,619.173,47,468,1,100,2021-01-07 12:34:41.394000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No,Yes
5ff6fd35d6f3fa2f6096b6d4,5e7257649b289e07c047155f,APPROVED,2021-01-07 12:23:17.007000,2021-01-07 12:58:15.090000,2098.083,36,211,1,100,2021-01-07 14:58:37.467000,4422804F,Nigeria,United Kingdom,Full-Time,English,English,Nigeria,Male,No,Yes
5ff6fd3baffef22dc7712780,5c4a3a9ad3a5e3000182c54a,APPROVED,2021-01-07 12:23:25.876000,2021-01-07 12:33:59.056000,633.18,52,194,0,100,2021-01-07 12:34:40.061000,4422804F,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No,Yes
5ff6fd3c2dbdfb2e426f41f4,5c1d232074ad0b0001531eea,RETURNED,2021-01-07 12:24:10.636000,,95981.670451,31,659,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff6fd3dffc22d2cc2446b21,5e71ab071b6e9c0d4c356574,APPROVED,2021-01-07 12:23:25.278000,2021-01-07 12:47:03.391000,1418.113,64,124,0,100,2021-01-07 14:58:41.779000,4422804F,Netherlands,Australia,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,Netherlands,Female,No,Yes
5ff6fd41907fdc2ec136f718,5c5744cfb7cf140001d39d81,APPROVED,2021-01-07 12:23:29.194000,2021-01-07 12:36:35.085000,785.891,37,93,0,100,2021-01-07 14:58:45.837000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No,Yes
5ff6fd424368b82df1a9e6c4,56ea3053f20ef3000c946e75,APPROVED,2021-01-07 12:32:50.406000,2021-01-07 12:42:08.427000,558.021,30,760,11,98,2021-01-07 14:58:49.272000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes,Yes
5ff6fd432282952dadd4f8c0,5f56bfb85619fa12df98d7d7,APPROVED,2021-01-07 12:23:31.392000,2021-01-07 12:38:13.690000,882.298,35,103,0,100,2021-01-07 14:58:55.324000,4422804F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,English,United Kingdom,Male,No,Yes
5ff6fd433c77792f37aef141,5eac3b9d594017087b3788af,APPROVED,2021-01-07 12:23:43.475000,2021-01-07 12:35:37.167000,713.692,51,218,1,100,2021-01-07 14:58:58.686000,4422804F,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No,Yes
5ff6fd4420d7132e3e62f971,5ec935140a3dec42d4da7565,APPROVED,2021-01-07 12:23:38.278000,2021-01-07 12:43:10.568000,1172.29,67,183,0,100,2021-01-07 14:59:02.507000,4422804F,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,No,Yes
5ff6fd45f048212f59b63ae0,57a25e691602010001041ab1,APPROVED,2021-01-07 12:23:37.599000,2021-01-07 12:34:17.139000,639.54,26,307,2,100,2021-01-07 12:34:31.311000,4422804F,United Kingdom,United Kingdom,DATA EXPIRED,English,,United Kingdom,Female,Yes,Yes
5ff6fd47d136652eee8c038a,5ea0627f31802801d5675c08,APPROVED,2021-01-07 12:23:35.575000,2021-01-07 12:40:51.653000,1036.078,61,236,0,100,2021-01-07 14:59:07.221000,4422804F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No,Yes
5ff6fe00a9a8852e66fa080c,5fbe37674974272f0611e4ac,APPROVED,2021-01-07 12:26:40.371000,2021-01-07 12:35:24.574000,524.203,19,39,1,100,2021-01-07 14:59:10.565000,4422804F,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Male,Yes,Yes
5ff6fe00b9e1ed2e7528f783,5eb3180b1cfc100f09a7015a,APPROVED,2021-01-07 12:26:42.740000,2021-01-07 12:35:02.569000,499.829,20,105,1,100,2021-01-07 14:59:14.511000,4422804F,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,Yes,Yes
5ff6fe265f93d32e2a283ac8,5c386c79887c000001b66ae1,APPROVED,2021-01-07 12:27:21.445000,2021-01-07 12:42:02.386000,880.941,61,417,1,100,2021-01-07 14:59:18.475000,4422804F,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No,Yes
5ff6fe878c6cb42e0ccd4728,58df90cecc6d9800018c5d58,APPROVED,2021-01-07 12:29:01.550000,2021-01-07 12:40:51.803000,710.253,32,1032,6,100,2021-01-07 14:59:23.782000,4422804F,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5ff700fa88a5712fa6420d0a,5f38024629c8452b7fd18648,APPROVED,2021-01-07 12:39:26.396000,2021-01-07 13:08:44.397000,1758.001,18,4,0,100,2021-01-07 14:59:30.937000,4422804F,United Kingdom,United Kingdom,Other,,English,United Kingdom,Male,Yes,Yes
5ff700fe2282952ea0017de2,5b64de377b7f8600011305fa,APPROVED,2021-01-07 12:39:32.461000,2021-01-07 12:53:28.827000,836.366,28,535,0,100,2021-01-07 14:59:34.681000,4422804F,Ireland,Ireland,Full-Time,English,English,Ireland,Male,No,Yes
5ff700ff8de1ff2fd99fa4b4,5bfefb17e470190001ab7d06,TIMED-OUT,2021-01-07 12:39:30.902000,,95065.126866,25,315,6,97,,,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes,Yes
5ff70102079ac1309328d493,5f8806a4a5234124fb53e5a7,APPROVED,2021-01-07 12:39:30.907000,2021-01-07 12:49:32.916000,602.009,20,63,1,100,2021-01-07 14:59:40.645000,4422804F,United Kingdom,United Kingdom,Other,DATA EXPIRED,English,United Kingdom,Female,Yes,Yes
5ff7010348090e2c2e44a236,5ebd5fa512c47d04402403da,RETURNED,2021-01-07 12:39:31.503000,,95064.83793,42,238,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff701076c8d832e37ae7bf6,54468870fdf99b648b6a5c69,APPROVED,2021-01-07 12:41:24.022000,2021-01-07 12:55:26.845000,842.823,39,1071,10,99,2021-01-07 14:59:45.395000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5ff701080d726a2f58dc7a51,5e6bb512e18e0d03e89a7831,APPROVED,2021-01-07 12:39:38.569000,2021-01-07 12:48:33.363000,534.794,22,184,2,99,2021-01-07 14:59:52.847000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes,Yes
5ff7010b84079f2bb6848f51,5fe3a3b0baa7c40a8d1b205f,APPROVED,2021-01-07 12:39:39.128000,2021-01-07 12:49:55.771000,616.643,24,8,0,100,2021-01-07 14:59:57.520000,4422804F,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,No,Yes
5ff7010b6ccb552e8d7c9336,5a553444ac56240001538de4,TIMED-OUT,2021-01-07 12:39:47.217000,,95049.748153,36,126,3,97,,,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No,Yes
5ff7010d15bb972f591e008a,5f1f270281baad0f2d82b406,APPROVED,2021-01-07 12:39:48.548000,2021-01-07 12:54:07.967000,859.419,20,46,0,100,2021-01-07 15:00:02.027000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes,Yes
5ff7010ef67a7d2f9ff7ea58,5f4e785e2625ea05aae07ee5,RETURNED,2021-01-07 12:50:00.094000,,94437.089831,25,96,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff7010fea58f62f94bcb35b,5beb23c7524a340001927005,RETURNED,2021-01-07 12:39:48.522000,,95048.661916,20,254,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff7011115bb972f591e008b,598caf6833481c000164d13d,RETURNED,2021-01-07 12:39:45.748000,,95051.435957,34,646,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff7011203510f2fa499daa2,58c3d3caabafb2000142055f,APPROVED,2021-01-07 12:39:52.602000,2021-01-07 12:53:41.656000,829.054,59,460,3,100,2021-01-07 15:00:06.975000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5ff701156525b12e38c36917,5e94721dcf3467000af77d5d,APPROVED,2021-01-07 12:39:49.021000,2021-01-07 12:49:29.799000,580.778,36,155,0,100,2021-01-07 15:00:16.803000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No,Yes
5ff701151dc9d12ecac4813e,5f1d5591fe7ca36560aa455a,APPROVED,2021-01-07 12:39:49.826000,2021-01-07 12:52:58.072000,788.246,57,131,1,100,2021-01-07 15:00:12.987000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,United Kingdom,Male,No,Yes
5ff70117aef12a2fe0c40f95,5efd22056ec55516587f32a6,APPROVED,2021-01-07 12:39:51.024000,2021-01-07 12:54:21.207000,870.183,23,188,0,100,2021-01-07 15:00:26.755000,4422804F,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes,Yes
5ff7011784079f2cb3993797,5fc78656c7368206ab1c5174,APPROVED,2021-01-07 12:39:51.496000,2021-01-07 13:02:32.436000,1360.94,26,18,0,100,2021-01-07 15:00:21.837000,4422804F,,Germany,Unemployed (and job seeking),,English,,Female,Yes,Yes
5ff70117c672b42f00989e66,5c345ebad4f77a0001a91ec0,APPROVED,2021-01-07 12:39:51.932000,2021-01-07 12:50:33.898000,641.966,52,400,3,100,2021-01-07 15:00:32.650000,4422804F,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No,Yes
5ff701186ffd922eb2d8e203,5fa3f7cdb7f39b059bbd7c83,APPROVED,2021-01-07 12:39:52.401000,2021-01-07 12:57:30.222000,1057.821,22,40,0,100,2021-01-07 15:00:39.845000,4422804F,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Female,Yes,Yes
5ff7011948090e2cb5eed4db,5f42a96a1582070bd5635541,APPROVED,2021-01-07 12:40:54.110000,2021-01-07 12:49:50.534000,536.424,20,80,0,100,2021-01-07 15:00:43.882000,4422804F,Bulgaria,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,English,Bulgaria,Female,Yes,Yes
5ff701198de1ff2fd99fa4b5,5eec99ca943edb03a09bfb7d,APPROVED,2021-01-07 12:39:58.028000,2021-01-07 12:49:18.487000,560.459,29,109,0,100,2021-01-07 15:00:48.046000,4422804F,United Kingdom,United Kingdom,DATA EXPIRED,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,Yes
5ff7011aa4cb3f2f742f3763,5b007231b98c410001ad65f7,APPROVED,2021-01-07 12:39:54.690000,2021-01-07 12:52:33.679000,758.989,24,75,0,100,2021-01-07 15:00:53.043000,4422804F,United Kingdom,Japan,Full-Time,English,English,United Kingdom,Female,No,Yes
5ff7011b2e30bf2f3582d31b,5d9f5cae4d62c40010ae40e6,APPROVED,2021-01-07 12:40:37.909000,2021-01-07 12:49:31.836000,533.927,21,315,1,100,2021-01-07 15:00:57.713000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes,Yes
5ff7011d2dbdfb2faa931b97,5f3447eb7a7745329349d76e,APPROVED,2021-01-07 12:39:57.463000,2021-01-07 12:49:12.185000,554.722,20,50,0,100,2021-01-07 15:01:03.238000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Female,Yes,Yes
5ff7011e530ada2fa7aca584,5d696d1c55742f001af29220,RETURNED,2021-01-07 12:40:01.917000,,95038.357402,19,263,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff7012015bb972f591e008e,55c9df38fdf99b0e947996f1,RETURNED,2021-01-07 12:40:03.437000,,95036.837488,58,161,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff701215da4c72c865f4688,5f96e849cec2290158affc70,APPROVED,2021-01-07 12:40:05.137000,2021-01-07 12:52:23.640000,738.503,23,71,0,100,2021-01-07 15:01:07.179000,4422804F,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Female,Yes,Yes
5ff70124c4d15f2f33af06b8,598c4b28cceb0f0001b39675,APPROVED,2021-01-07 12:40:04.426000,2021-01-07 13:08:08.178000,1683.752,39,875,6,100,2021-01-07 15:01:12.534000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No,Yes
5ff701269f6fbd2f2688fe9e,5feaf2720b1a4463f881fc15,APPROVED,2021-01-07 12:40:57.844000,2021-01-07 12:56:53.277000,955.433,27,4,0,100,2021-01-07 15:01:19.783000,4422804F,United Kingdom,United Kingdom,Full-Time,,English,Ireland,Female,No,Yes
5ff70184c0a7852ec393e6d5,5ef34cc943115906d6aa397f,RETURNED,2021-01-07 12:52:00.210000,,94320.815985,18,179,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff702124279392fb2508d65,5f2447bc5eb3020009277023,RETURNED,2021-01-07 12:44:12.110000,,94788.916087,40,139,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff70271147a032ec8ebbaa4,5c23615d70d93a0001202ea2,APPROVED,2021-01-07 12:45:48.147000,2021-01-07 13:03:54.163000,1086.016,28,458,3,100,2021-01-07 15:01:24.551000,4422804F,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes,Yes
5ff702a6ab5b5b2f0132ce32,5d494efbc83d9f00012610af,APPROVED,2021-01-07 12:46:34.021000,2021-01-07 12:54:31.468000,477.447,22,190,2,100,2021-01-07 15:01:29.745000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes,Yes
5ff7030115bb973043b4388f,5efa06a7540ce97e3ed866f8,APPROVED,2021-01-07 12:48:13.505000,2021-01-07 13:00:31.769000,738.264,23,78,0,100,2021-01-07 15:01:35.312000,4422804F,Poland,Poland,Unemployed (and job seeking),Polish,English,Poland,Female,Yes,Yes
5ff7038584079f2cb39937a7,59efd2b3d838ae000185123a,APPROVED,2021-01-07 12:55:08.298000,2021-01-07 13:10:00.329000,892.031,28,644,5,100,2021-01-07 15:01:39.345000,4422804F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No,Yes
5ff7039d5f290d2f5fdae361,5f042c10926cf4675272f242,APPROVED,2021-01-07 12:51:01.440000,2021-01-07 13:03:15.970000,734.53,34,182,0,100,2021-01-07 15:01:46.267000,4422804F,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5ff703a408876e2fcdd84251,5e884f182f0efc4d821ffe80,APPROVED,2021-01-07 12:50:54.857000,2021-01-07 12:59:27.896000,513.039,30,176,0,100,2021-01-07 15:01:50.535000,4422804F,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No,Yes
5ff703a5f676e930ff148c1d,5d4e97553ffde500189ad8a2,APPROVED,2021-01-07 12:50:45.409000,2021-01-07 13:14:01.537000,1396.128,24,291,3,99,2021-01-07 15:01:54.689000,4422804F,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No,Yes
5ff703a6864f672ec077bb62,5f9ae8932883f025d3ce29a9,APPROVED,2021-01-07 12:50:52.285000,2021-01-07 13:00:10.427000,558.142,22,30,0,100,2021-01-07 15:01:59.468000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Female,No,Yes
5ff703a9932d562ea8362b5d,5f26a8888c072432abed79d2,APPROVED,2021-01-07 12:50:49.564000,2021-01-07 12:59:25.680000,516.116,29,179,0,100,2021-01-07 15:02:03.259000,4422804F,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No,Yes
5ff703abc654242ed4e9fdc9,5fd6a9f96ef5c56032a39951,APPROVED,2021-01-07 12:50:51.264000,2021-01-07 13:02:34.171000,702.907,22,16,0,100,2021-01-07 15:02:08.378000,4422804F,Slovenia,Slovenia,Part-Time,DATA EXPIRED,English,Slovenia,Male,Yes,Yes
5ff703ab114a0f2eb04ea785,5b2a3a4915cbf50001874792,RETURNED,2021-01-07 12:53:52.588000,,94211.789444,,538,8,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff703ac461d992fb77db538,5ea3fc787c48522165e5e4a5,RETURNED,2021-01-07 12:51:45.067000,,94339.321242,74,243,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ff703afd3fcc42f9e21a8f1,5c49feff71e01d00019376a6,APPROVED,2021-01-07 12:50:55.703000,2021-01-07 13:32:49.290000,2513.587,20,60,0,100,2021-01-07 15:02:11.999000,4422804F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes,Yes
